Id,Label,type,date,season,formats,medium,location,coverage,logo,teamsize,NodeType
grand-prix-providence-2017,Grand Prix Providence 2017,Grand Prix,"September 30-October 1, 2017",2017-18,Team Sealed Deck;Team Booster Draft,Tabletop,"Providence, Rhode Island, United States",https://magic.wizards.com/en/events/coverage/gppro17,,3,Event
grand-prix-shizuoka-team-limited-2017,Grand Prix Shizuoka - Team Limited 2017,Grand Prix,"September 30-October 1, 2017",2017-18,Team Sealed Deck;Team Booster Draft,Tabletop,"Shizuoka, Japan",https://magic.wizards.com/en/events/coverage/gpshi17-2,,3,Event
nationals-venezuela-2017,Nationals Venezuela 2017,Nationals - Venezuela,"September 17, 2017",2016-17,Standard;Booster Draft,Tabletop,"Caracas, Venezuela",,,1,Event
nationals-argentina-2017,Nationals Argentina 2017,Nationals - Argentina,"September 16-17, 2017",2016-17,Standard;Booster Draft,Tabletop,"Buenos Aires, Argentina",,,1,Event
nationals-austria-2017,Nationals Austria 2017,Nationals - Austria,"September 16-17, 2017",2016-17,Standard;Booster Draft,Tabletop,"Vienna, Austria",,,1,Event
nationals-croatia-2017,Nationals Croatia 2017,Nationals - Croatia,"September 16-17, 2017",2017-18,Standard;Booster Draft,Tabletop,"Zagreb, Croatia",,,1,Event
nationals-england-2017,Nationals England 2017,Nationals - United Kingdom,"September 16-17, 2017",2016-17,Standard;Booster Draft,Tabletop,"Derby, United Kingdom",https://magic.wizards.com/en/events/coverage/2017nateng,,1,Event
nationals-estonia-2017,Nationals Estonia 2017,Nationals - Estonia,"September 16-17, 2017",2016-17,Standard;Booster Draft,Tabletop,"Talinn, Estonia",,,1,Event
nationals-germany-2017,Nationals Germany 2017,Nationals - Germany,"September 16-17, 2017",2016-17,Standard;Booster Draft,Tabletop,"Maintal, Germany",https://jk-entertainment.de/event/german-nationals-coverage-2017/,,1,Event
nationals-luxembourg-2017,Nationals Luxembourg 2017,Nationals - Luxembourg,"September 16, 2017",2016-17,Standard;Booster Draft,Tabletop,"Luxembourg City, Luxembourg",,,1,Event
nationals-netherlands-2017,Nationals Netherlands 2017,Nationals - Netherlands,"September 16-17, 2017",2016-17,Standard;Booster Draft,Tabletop,"Nieuwegein, Netherlands",,,1,Event
nationals-philippines-2017,Nationals Philippines 2017,Nationals - Philippines,"September 16-17, 2017",2016-17,Standard;Booster Draft,Tabletop,Philippines,,,1,Event
nationals-slovakia-2017,Nationals Slovakia 2017,Nationals - Slovakia,"September 16-17, 2017",2016-17,Standard;Booster Draft,Tabletop,Slovakia,,,1,Event
nationals-turkey-2017,Nationals Turkey 2017,Nationals - Turkey,"September 16-17, 2017",2016-17,Standard;Booster Draft,Tabletop,"Istanbul, Turkey",,,1,Event
nationals-australia-2017,Nationals Australia 2017,Nationals - Australia,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Canberra, Australia",,,1,Event
nationals-belgium-2017,Nationals Belgium 2017,Nationals - Belgium,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Namur, Belgium",,,1,Event
nationals-czech-republic-2017,Nationals Czech Republic 2017,Nationals - Czech Republic,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Prague, Czech Republic",https://www.cmus.cz/rubriky/turnaje/coverage/coverage-z-mistrovstvi-cr-v-magic-the-gathering-2017_10958.html,,1,Event
nationals-denmark-2017,Nationals Denmark 2017,Nationals - Denmark,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Copenhagen, Denmark",,,1,Event
nationals-finland-2017,Nationals Finland 2017,Nationals - Finland,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Helsinki, Finland",https://pairings.fi/tournaments/199/standings-11,,1,Event
nationals-france-2017,Nationals France 2017,Nationals - France,"September 9-10, 2017",,Standard;Booster Draft,Tabletop,"Nanterre, France",,,1,Event
nationals-hungary-2017,Nationals Hungary 2017,Nationals - Hungary,"September 9-10, 2017",2017-18,Standard;Booster Draft,Tabletop,"Budapest, Hungary",,,1,Event
nationals-japan-2017,Nationals Japan 2017,Nationals - Japan,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Shizuoka, Japan",https://magic.wizards.com/en/events/coverage/2017natjp,,1,Event
nationals-northern-ireland-2017,Nationals Northern Ireland 2017,Nationals - United Kingdom,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Belfast, Northern Ireland",,,1,Event
nationals-portugal-2017,Nationals Portugal 2017,Nationals - Portugal,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Alcabideche, Portugal",,,1,Event
nationals-scotland-2017,Nationals Scotland 2017,Nationals - United Kingdom,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Glasgow, United Kingdom",https://docs.google.com/spreadsheets/d/1nNU2N_tBNApNfI5rRvI6LBNo_L5kjV2OyvTAZU3URUo/edit#gid=0,,1,Event
nationals-slovenia-2017,Nationals Slovenia 2017,Nationals - Slovenia,"September 9-19, 2017",2016-17,Standard;Booster Draft,Tabletop,"Ljubljana, Slovenia",,,1,Event
nationals-sweden-2017,Nationals Sweden 2017,Nationals - Sweden,"September 9-10, 2017",2016-17,Standard;Booster Draft,Tabletop,"Stockholm, Sweden",,,1,Event
nationals-lithuania-2017,Nationals Lithuania 2017,Nationals - Lithuania,"September 8-9, 2017",2016-17,Standard;Booster Draft,Tabletop,"Vilnius, Lithuania",,,1,Event
grand-prix-turin-2017,Grand Prix Turin 2017,Grand Prix,"September 2-3, 2017",2017-18,Standard,Tabletop,Turin,https://magic.wizards.com/en/events/coverage/gptur17,,1,Event
grand-prix-washington-d-c-2017,Grand Prix Washington D.C. 2017,Grand Prix,"September 2-3, 2017",2017-18,Standard,Tabletop,"Washington, D.C., United States",https://magic.wizards.com/en/events/coverage/gpdc17,,1,Event
grand-prix-indianapolis-2017,Grand Prix Indianapolis 2017,Grand Prix,"August 26-27, 2017",2017-18,Sealed Deck;Booster Draft,Tabletop,"Indianapolis, Indiana, United States",https://magic.wizards.com/en/events/coverage/gpind17,,1,Event
grand-prix-metz-2017,Grand Prix Metz 2017,Grand Prix,"August 26-27, 2017",2017-18,Sealed Deck;Booster Draft,Tabletop,"Metz, France",https://magic.wizards.com/en/events/coverage/gpmet17,,1,Event
grand-prix-denver-2017,Grand Prix Denver 2017,Grand Prix,"August 19-20, 2017",2017-18,Standard,Tabletop,"Denver, Colorado, United States",https://magic.wizards.com/en/events/coverage/gpden17,,1,Event
grand-prix-birmingham-2017,Grand Prix Birmingham 2017,Grand Prix,"August 12-13, 2017",2017-18,Modern,Tabletop,"Birmingham, United Kingdom",https://magic.wizards.com/en/events/coverage/gpbir17,,1,Event
grand-prix-sao-paulo-2017,Grand Prix Sao Paulo 2017,Grand Prix,"August 12-13, 2017",2017-18,Modern,Tabletop,"Sao Paulo, Brazil",https://magic.wizards.com/en/events/coverage/gpsao17/tournament-results-and-decklists,,1,Event
grand-prix-minneapolis-2017,Grand Prix Minneapolis 2017,Grand Prix,"August 5-6, 2017",2017-18,Standard,Tabletop,"Minneapolis, Minnesota, United States",https://magic.wizards.com/en/events/coverage/gpmin17/tournament-results-and-decklists,,1,Event
pro-tour-hour-of-devastation-2017,Pro Tour Hour of Devastation,Pro Tour,"July 28-30, 2017",,Draft;Standard,Tabletop,"Kyoto, Japan",https://web.archive.org/web/20170731090445/http://magic.wizards.com/en/events/coverage/pthou,,1,Event
grand-prix-kyoto-2017,Grand Prix Kyoto 2017,Grand Prix,"July 22-23, 2017",2016-17,Sealed Deck;Booster Draft,Tabletop,"Kyoto, Japan",https://magic.wizards.com/en/events/coverage/gpkyo17,,1,Event
grand-prix-toronto-2017,Grand Prix Toronto 2017,Grand Prix,"July 22-23, 2017",2016-17,Sealed Deck;Booster Draft,Tabletop,"Toronto, Canada",https://magic.wizards.com/en/events/coverage/gptor17,,1,Event
grand-prix-cleveland-2017,Grand Prix Cleveland 2017,Grand Prix,"June 24-25, 2017",2016-17,Team Sealed Deck;Team Booster Draft,Tabletop,"Cleveland, Ohio, United States",https://magic.wizards.com/en/events/coverage/gpcle17,,3,Event
grand-prix-sydney-2017,Grand Prix Sydney 2017,Grand Prix,"June 24-25, 2017",2016-17,Team Sealed Deck;Team Booster Draft,Tabletop,"Sydney, Australia",https://magic.wizards.com/en/events/coverage/gpsyd17,,3,Event
grand-prix-las-vegas-modern-2017,Grand Prix Las Vegas - Modern 2017,Grand Prix,"June 17-18, 2017",2016-17,Modern,Tabletop,"Las Vegas, Nevada, United States",https://magic.wizards.com/en/events/coverage/gplv17-modern,,1,Event
grand-prix-las-vegas-limited-2017,Grand Prix Las Vegas - Limited 2017,Grand Prix,"June 16-17, 2017",2016-17,Sealed Deck;Booster Draft,Tabletop,"Las Vegas, Nevada, United States",https://magic.wizards.com/en/events/coverage/gplv17-limited,,1,Event
grand-prix-las-vegas-legacy-2017,Grand Prix Las Vegas - Legacy 2017,Grand Prix,"June 15-16, 2017",2016-17,Legacy,Tabletop,"Las Vegas, Nevada, United States",https://magic.wizards.com/events/coverage/gplv17-legacy,,1,Event
grand-prix-amsterdam-2017,Grand Prix Amsterdam 2017,Grand Prix,"June 3-4, 2017",2016-17,Standard,Tabletop,"Amsterdam, Netherlands",https://web.archive.org/web/20170708122708/https://magic.wizards.com/en/events/coverage/gpams17,,1,Event
grand-prix-manila-2017,Grand Prix Manila 2017,Grand Prix,"June 3-4, 2017",2016-17,Standard,Tabletop,"Manila, Philippines",https://magic.wizards.com/en/events/coverage/gpman17,,1,Event
grand-prix-omaha-2017,Grand Prix Omaha 2017,Grand Prix,"June 3-4, 2017",2016-17,Standard,Tabletop,"Omaha, Nebraska, United States",https://magic.wizards.com/en/events/coverage/gpoma17,,1,Event
grand-prix-copenhagen-2017,Grand Prix Copenhagen 2017,Grand Prix,"May 27-28, 2017",2016-17,Modern,Tabletop,"Copenhagen, Denmark",https://magic.wizards.com/events/coverage/gpcop17,,1,Event
grand-prix-kobe-2017,Grand Prix Kobe 2017,Grand Prix,"May 27-28, 2017",2016-17,Modern,Tabletop,"Kobe, Japan",https://magic.wizards.com/en/events/coverage/gpkob17,,1,Event
grand-prix-montreal-2017,Grand Prix Montreal 2017,Grand Prix," May-20,21 2017",2016-17,Standard,Tabletop,"Montreal, Canada",https://magic.wizards.com/en/events/coverage/gpmon17,,1,Event
grand-prix-santiago-2017,Grand Prix Santiago 2017,Grand Prix,"May 20-21, 2017",2016-17,Standard,Tabletop,"Santiago de Chile, Chile",https://magic.wizards.com/en/events/coverage/gpsan17,,1,Event
pro-tour-amonkhet-2017,Pro Tour Amonkhet,Pro Tour,"May 12-14, 2017",,Draft;Standard,Tabletop,"Nashville, Tennessee, United States",https://web.archive.org/web/20170515014332/http://magic.wizards.com/en/events/coverage/ptakh,,1,Event
grand-prix-beijing-2017,Grand Prix Beijing 2017,Grand Prix,"May 7-8, 2017",2016-17,Sealed Deck;Booster Draft,Tabletop,"Beijing, China",https://magic.wizards.com/en/events/coverage/gpbei17,,1,Event
grand-prix-bologna-2017,Grand Prix Bologna 2017,Grand Prix,"May 7-8, 2017",2016-17,Sealed Deck;Booster Draft,Tabletop,"Bologna, Italy",https://magic.wizards.com/en/events/coverage/gpbol17,,1,Event
grand-prix-richmond-2017,Grand Prix Richmond 2017,Grand Prix,"May 7-8, 2017",2016-17,Sealed Deck;Booster Draft,Tabletop,"Richmond, Virginia, United States",https://magic.wizards.com/en/events/coverage/gpric17,,1,Event
grand-prix-mexico-city-2017,Grand Prix Mexico City 2017,Grand Prix,"April 8-9, 2017",2016-17,Team Sealed Deck;Team Booster Draft,Tabletop,"Mexico City, Mexico",https://magic.wizards.com/en/events/coverage/gpmex17,,3,Event
eternal-championships-legacy-europe-2017,EU Legacy Championships 2017,Eternal Championships - Legacy,"April 2, 2017",2017,Legacy,Tabletop,Unknown,https://mtgdecks.net/Legacy/eternal-weekend-2017-legacy-european-championship-tournament-42816,,1,Event
eternal-championships-vintage-europe-2017,EU Vintage Championships 2017,Eternal Championships - Vintage,"April 2, 2017",2016,Vintage,Tabletop,Unknown,https://mtgdecks.net/Vintage/vintage-european-championship-2017-top8-hareruya-japan-tournament-42785,,1,Event
grand-prix-san-antonio-2017,Grand Prix San Antonio 2017,Grand Prix,"April 1-2, 2017",2016-17,Team Modern,Tabletop,"San Antonio, Texas, United States",https://magic.wizards.com/en/events/coverage/gpsa17,,3,Event
grand-prix-orlando-2017,Grand Prix Orlando 2017,Grand Prix,"March 25-26, 2017",2016-17,Sealed Deck;Booster Draft,Tabletop,"Orlando, Florida, United States",https://magic.wizards.com/en/events/coverage/gporl17,,1,Event
grand-prix-porto-alegre-2017,Grand Prix Porto Alegre 2017,Grand Prix,"March 18-19, 2017",2016-17,Standard,Tabletop,"Porto Alegre, Brazil",https://magic.wizards.com/en/events/coverage/gppoa17,,1,Event
grand-prix-shizuoka-standard-2017,Grand Prix Shizuoka - Standard 2017,Grand Prix,"March 18-19, 2017",2016-17,Standard,Tabletop,"Shizuoka, Japan",https://magic.wizards.com/en/events/coverage/gpshi17,,1,Event
grand-prix-barcelona-2017,Grand Prix Barcelona 2017,Grand Prix,"March 11-12, 2017",2016-17,Standard,Tabletop,"Barcelona, Spain",https://magic.wizards.com/en/events/coverage/gpbar17,,1,Event
grand-prix-new-jersey-standard-2017,Grand Prix New Jersey - Standard 2017,Grand Prix,"March 11-12, 2017",2016-17,Standard,Tabletop,"Secaucus, New Jersey, United States",https://magic.wizards.com/en/events/coverage/gpnj17,,1,Event
magic-online-championship-2016,2016 Magic Online Championship,Mocs,"March 3-5, 2017",,Draft;Standard,Magic Online,"Seattle, Washington, United States",https://i.wizards.com/en/events/coverage/mtgochamp16,,1,Event
grand-prix-utrecht-2017,Grand Prix Utrecht 2017,Grand Prix,"February 25-26, 2017",2016-17,Standard,Tabletop,"Utrecht, Netherlands",https://magic.wizards.com/en/events/coverage/gputr17,,1,Event
grand-prix-brisbane-2017,Grand Prix Brisbane 2017,Grand Prix,"February 18-19, 2017",2016-17,Modern,Tabletop,,https://magic.wizards.com/en/events/coverage/gpbri17,,1,Event
grand-prix-vancouver-2017,Grand Prix Vancouver 2017,Grand Prix,"February 18-19, 2017",2016-17,Modern,Tabletop,"Vancouver, Canada",https://magic.wizards.com/en/events/coverage/gpvan17,,1,Event
grand-prix-pittsburgh-2017,Grand Prix Pittsburgh 2017,Grand Prix,"February 11-12, 2017",2016-17,Standard,Tabletop,"Pittsburgh, Pennsylvania, United States",https://magic.wizards.com/en/events/coverage/gppit17,,1,Event
pro-tour-aether-revolt-2017,Pro Tour Aether Revolt,Pro Tour,"February 3-5, 2017",,Draft;Standard,Tabletop,"Dublin, Ireland",https://web.archive.org/web/20170206000350/http://magic.wizards.com/en/events/coverage/ptaer,,1,Event
grand-prix-prague-2017,Grand Prix Prague 2017,Grand Prix,"January 28-29, 2017",2016-17,Sealed Deck;Booster Draft,Tabletop,"Prague, Czech Republic",,,1,Event
grand-prix-san-jose-2017,Grand Prix San Jose 2017,Grand Prix,"January 28-29, 2017",2016-17,Sealed Deck;Booster Draft,Tabletop,"San Jose, California, United States",https://magic.wizards.com/events/coverage/gpsj17,,1,Event
grand-prix-louisville-2017,Grand Prix Louisville 2017,Grand Prix,"January 7-8, 2017",2016-17,Legacy,Tabletop,"Louisville, Kentucky, United States",https://magic.wizards.com/en/events/coverage/gplou17,,1,Event
super-sunday-series-championship-2017,Super Sunday Series Championship 2017,SSSC,"January 7-8, 2017",,Modern;Booster Draft,Tabletop,"Renton, Washington, United States",https://magic.wizards.com/en/events/coverage/2017SSSC,,1,Event
nationals-switzerland-2017,Nationals Switzerland 2017,Nationals - Switzerland,"January 1-August 31, 2017",2016-17,Standard;Booster Draft,Tabletop,Switzerland,,,1,Event
grand-prix-milwaukee-2016,Grand Prix Milwaukee 2016,Grand Prix,"December 10-11, 2016",2016-17,Sealed Deck;Booster Draft,Tabletop,"Milwaukee, Minnesota, United States",https://magic.wizards.com/en/events/coverage/gpmil16,,1,Event
grand-prix-denver-2016,Grand Prix Denver 2016,Grand Prix,"December 3-4, 2016",2016-17,Standard,Tabletop,"Denver, Colorado, United States",https://magic.wizards.com/events/coverage/gpden16,,1,Event
grand-prix-madrid-2016,Grand Prix Madrid 2016,Grand Prix,"December 3-4, 2016",2016-17,Standard,Tabletop,"Madrid, Spain",https://magic.wizards.com/en/events/coverage/gpmad16,,1,Event
grand-prix-chiba-2016,Grand Prix Chiba 2016,Grand Prix,"November 26-27, 2016",2016-17,Legacy,Tabletop,"Chiba, Japan",https://magic.wizards.com/en/events/coverage/gpchi16,,1,Event
world-magic-cup-2016,World Magic Cup 2016,WMC,"November 18-20, 2016",,Team Sealed;Team Unified Modern,Tabletop,"Rotterdam, Netherlands",https://magic.wizards.com/en/events/coverage/2016WMC,,4,Event
grand-prix-rotterdam-2016,Grand Prix Rotterdam 2016,Grand Prix,"November 12-13, 2016",2016-17,Sealed Deck;Booster Draft,Tabletop,"Rotterdam, Netherlands",https://magic.wizards.com/en/events/coverage/gprot16,,3,Event
grand-prix-dallas-fort-worth-2016,Grand Prix Dallas-Fort Worth 2016,Grand Prix,"November 5-6, 2016",2016-17,Modern,Tabletop,"Fort Worth, Texas, United States",https://magic.wizards.com/en/events/coverage/gpdfw16,,1,Event
eternal-championships-legacy-europe-2016,EU Legacy Championships 2016,Eternal Championships - Legacy,"November 1, 2016",2016,Legacy,Tabletop,Unknown,https://www.mtggoldfish.com/tournament/eternal-weekend-eu-legacy-championship-2016#paper,,1,Event
eternal-championships-legacy-north-america-2016,North America Legacy Championships 2016,Eternal Championships - Legacy,"October 30, 2016",2016,Legacy,Tabletop,Unknown,https://www.mtggoldfish.com/tournament/2016-na-legacy-championship#paper,,1,Event
eternal-championships-vintage-north-america-2016,North America Vintage Championships 2016,Eternal Championships - Vintage,"October 30, 2016",2016,Vintage,Tabletop,Unknown,https://www.mtggoldfish.com/tournament/2016-north-american-vintage-championships#paper,,1,Event
grand-prix-santiago-2016,Grand Prix Santiago 2016,Grand Prix,"October 29-30, 2016",2016-17,Standard,Tabletop,"Santiago de Chile, Chile",https://magic.wizards.com/en/events/coverage/gpsan16,,1,Event
grand-prix-warsaw-2016,Grand Prix Warsaw 2016,Grand Prix,"October 29-30, 2016",2016-17,Standard,Tabletop,"Warsaw, Poland",https://magic.wizards.com/en/events/coverage/gpwar16,,1,Event
eternal-championships-vintage-europe-2016,EU Vintage Championships 2016,Eternal Championships - Vintage,"October 22, 2016",2016,Vintage,Tabletop,Unknown,https://www.mtggoldfish.com/tournament/eternal-weekend-eu-vintage-championship-2016#paper,,1,Event
grand-prix-kuala-lumpur-2016,Grand Prix Kuala Lumpur 2016,Grand Prix,"October 22-23, 2016",2016-17,Standard,Tabletop,"Kuala Lumpur, Malaysia",https://magic.wizards.com/en/events/coverage/gpkl16,,1,Event
